age,workclass,education,marital-status,occupation,gender,hours-per-week,experience
20,2,1,4,8,0,20,7
52,4,10,2,12,1,40,31
44,4,6,2,3,1,45,25
53,3,11,2,12,1,60,37
36,3,6,2,12,1,60,17
27,3,6,4,13,1,40,8
52,3,8,2,6,1,60,37
60,5,9,2,10,1,40,40
41,3,4,2,13,1,45,23
64,5,10,2,10,1,40,43
54,1,5,0,2,1,40,37
21,3,8,4,5,1,40,6
27,3,6,4,0,1,40,8
63,5,9,2,4,1,50,43
37,3,8,0,7,0,30,22
22,3,8,4,14,1,35,7
54,3,0,0,7,0,40,42
60,1,8,2,7,1,40,45
19,3,1,4,5,1,25,6
25,1,8,0,0,0,40,10
51,1,8,2,0,0,40,36
47,0,8,4,3,0,40,32
44,5,0,4,2,1,50,32
18,2,11,4,8,0,30,2
57,3,8,6,10,0,57,42
22,3,11,4,12,1,34,6
36,6,11,0,7,0,20,20
33,2,8,2,8,0,38,18
39,3,11,2,6,1,40,23
49,3,7,2,10,1,50,27
41,3,8,2,7,1,40,26
35,3,11,2,0,1,38,19
40,4,4,0,12,0,40,22
30,3,6,4,3,0,40,11
25,3,8,4,12,1,37,10
25,3,11,2,0,1,36,9
37,3,9,2,0,1,50,17
53,5,10,0,10,1,60,32
34,5,4,4,10,0,25,16
22,3,8,4,7,1,40,7
18,3,8,4,12,0,20,3
52,2,9,2,8,0,40,32
45,3,8,0,12,1,40,30
19,3,11,4,0,0,40,3
33,4,6,2,12,1,65,14
45,6,11,2,0,1,40,29
43,6,6,2,3,1,35,24
40,3,8,2,2,1,35,25
41,5,6,2,4,1,75,22
25,3,8,2,2,1,40,10
22,3,6,4,0,0,32,3
52,3,11,4,0,1,45,36
45,0,11,2,0,1,40,29
32,6,7,4,10,0,70,10
26,3,6,4,14,1,20,7
24,3,11,0,7,1,40,8
37,3,8,0,6,0,40,22
49,3,8,0,7,0,40,34
43,1,9,2,10,1,50,23
35,3,8,4,6,1,40,20
37,3,10,2,10,1,50,16
17,3,1,4,12,1,20,4
48,3,8,2,14,1,55,33
40,2,9,0,8,0,55,20
26,3,11,4,0,1,40,10
35,3,6,2,2,1,40,16
21,3,11,4,12,0,15,5
54,3,0,0,7,1,70,42
40,3,6,0,0,0,40,21
51,3,11,5,3,0,40,35
60,5,8,2,7,0,50,45
22,3,11,4,12,1,8,6
20,3,8,4,4,1,40,5
21,3,1,4,4,1,40,8
21,3,11,4,5,1,40,5
43,3,11,0,0,0,44,27
36,3,6,2,2,1,50,17
65,6,8,2,0,1,40,50
48,3,8,2,6,1,40,33
37,3,9,5,3,1,60,17
20,3,2,4,6,1,40,6
41,6,8,0,3,0,40,26
55,5,3,2,2,1,50,44
39,1,6,0,10,0,40,20
41,0,11,2,14,0,40,25
59,6,0,2,4,1,40,47
52,3,1,2,2,1,40,39
39,3,6,2,3,1,50,20
56,5,11,3,10,1,50,40
69,1,8,6,0,0,20,54
49,3,6,2,3,1,50,30
33,3,8,2,3,1,40,18
28,4,8,2,3,1,45,13
49,3,11,2,3,1,40,33
51,1,8,3,5,1,40,36
42,3,11,0,7,0,32,26
66,3,8,6,0,0,13,51
44,3,5,5,2,1,48,27
26,3,8,0,12,1,40,11
43,3,11,0,0,0,40,27
28,3,0,4,6,0,40,16
25,2,6,4,8,0,30,6
17,3,1,4,12,0,8,4
52,3,6,2,2,1,50,33
34,2,8,5,8,0,8,19
24,3,11,4,5,1,40,8
41,2,6,3,8,1,30,22
65,3,11,6,12,0,45,49
36,5,11,2,2,1,40,20
19,3,8,4,5,1,30,4
43,3,11,3,12,1,45,27
39,1,9,2,10,0,50,19
48,3,1,2,14,1,40,35
50,1,5,2,11,1,40,33
21,3,11,4,7,1,25,5
36,3,8,4,7,0,40,21
33,3,8,2,7,1,36,18
50,0,6,2,3,1,40,31
49,6,9,2,12,1,80,29
34,3,6,4,12,1,45,15
70,4,7,2,3,1,40,48
39,3,8,0,14,1,40,24
44,3,11,0,10,0,40,28
32,3,6,2,13,0,40,13
40,3,3,4,2,1,49,29
46,3,8,2,2,1,40,31
21,2,11,4,8,1,20,5
40,3,6,2,7,0,52,21
47,3,1,0,2,1,8,34
19,3,8,4,0,1,30,4
22,3,11,4,0,0,16,6
20,3,11,4,11,0,16,4
46,1,6,0,10,0,25,27
41,3,6,2,10,1,45,22
17,3,0,4,10,0,15,5
41,3,8,2,6,1,40,26
28,3,8,5,2,1,40,13
20,2,11,4,8,1,25,4
24,3,8,4,7,1,40,9
33,3,11,2,3,1,50,17
44,0,11,2,3,1,55,28
26,5,8,4,10,0,40,11
47,5,5,2,12,1,40,30
24,3,8,2,6,1,40,9
58,0,6,2,3,1,40,39
41,3,8,2,2,1,60,26
21,3,11,4,0,0,40,5
33,3,11,4,3,1,45,17
23,2,11,4,8,0,32,7
40,3,0,0,6,0,40,28
47,1,8,0,3,0,40,32
41,3,6,0,3,0,40,22
38,3,6,2,4,1,50,19
45,3,8,3,4,1,40,30
65,2,6,2,8,1,40,46
33,3,8,4,5,1,40,18
34,0,4,4,0,1,40,16
65,3,9,0,12,1,28,45
24,3,1,4,14,1,39,11
26,3,6,4,6,1,40,7
55,3,8,0,2,1,40,40
66,3,6,0,10,0,8,47
43,1,6,2,10,1,40,24
37,3,6,4,0,0,40,18
22,3,8,2,2,1,40,7
21,3,1,2,6,1,40,8
69,2,10,2,8,0,25,48
27,3,9,4,6,0,40,7
48,3,8,2,0,1,45,33
24,3,6,4,10,0,40,5
53,1,8,6,7,0,30,38
26,3,8,2,2,1,40,11
60,3,11,2,12,1,40,44
21,3,11,4,7,0,60,5
45,3,11,2,3,1,60,29
19,3,11,4,7,0,30,3
34,3,11,2,10,1,40,18
54,3,11,0,2,1,40,38
23,3,6,4,0,0,40,4
27,3,11,0,0,0,40,11
23,3,2,4,5,1,40,9
37,5,8,2,4,1,50,22
41,3,8,2,2,1,40,26
21,6,11,4,0,0,35,5
37,0,8,2,0,1,40,22
63,3,8,4,6,1,40,48
35,3,1,2,2,1,40,22
47,3,3,2,6,1,56,36
41,3,11,4,4,1,40,25
50,5,8,0,10,0,60,35
26,4,8,4,12,1,50,11
36,1,11,2,13,1,42,20
47,3,11,2,10,1,40,31
51,3,11,0,3,0,50,35
41,3,8,0,0,0,40,26
40,3,10,2,10,0,30,19
32,3,6,2,3,1,50,13
37,1,6,2,0,1,40,18
40,4,6,0,3,1,40,21
56,3,6,2,2,1,40,37
50,3,8,2,2,1,40,35
28,3,3,2,6,1,42,17
28,3,8,2,6,1,40,13
19,5,1,4,0,0,30,6
44,3,8,2,6,1,40,29
42,5,10,0,10,0,44,21
47,3,11,2,3,1,40,31
31,3,11,2,6,1,40,15
61,3,1,2,7,1,40,48
21,3,11,4,0,0,40,5
26,3,6,2,7,1,45,7
58,3,8,2,0,0,40,43
35,3,6,3,10,0,40,16
35,3,5,4,0,0,40,18
29,1,4,4,0,1,40,11
40,3,9,2,10,1,40,20
33,3,6,2,12,1,55,14
38,5,11,0,6,1,40,22
50,5,5,4,7,1,50,33
66,3,11,2,13,1,40,50
36,1,11,2,11,1,40,20
33,3,1,4,12,0,40,20
55,0,9,2,3,1,60,35
46,3,8,2,6,1,40,31
36,3,4,4,2,1,40,18
41,2,2,0,8,0,40,27
30,3,8,0,7,0,32,15
29,3,2,4,3,1,42,15
60,2,11,6,8,0,40,44
24,3,8,5,12,0,48,9
42,5,11,5,7,0,50,26
26,3,8,5,3,0,40,11
37,3,6,2,10,1,40,18
26,3,8,2,2,1,48,11
23,3,5,4,2,1,50,6
60,3,9,2,3,1,60,40
49,0,8,0,0,0,40,34
46,3,11,2,0,1,40,30
21,3,8,4,6,1,40,6
48,5,10,2,2,1,60,27
70,4,3,0,12,1,45,59
44,1,9,4,10,0,55,24
58,3,6,2,12,1,40,39
41,3,4,0,3,0,40,23
42,4,9,0,3,1,60,22
28,3,0,0,5,1,40,16
65,3,1,2,5,1,20,52
35,5,8,2,2,1,35,20
48,5,11,2,14,1,50,32
44,3,7,2,3,1,40,22
68,3,9,4,0,0,20,48
42,3,8,2,7,1,40,27
24,3,8,4,0,0,37,9
54,3,11,2,5,1,40,38
22,3,11,4,5,1,40,6
43,5,11,2,4,1,84,27
17,3,3,4,7,0,35,6
46,5,8,0,14,1,50,31
59,3,11,2,13,1,40,43
37,3,8,2,5,1,40,22
70,2,8,2,8,1,24,55
57,4,8,2,12,1,30,42
47,2,8,2,8,0,35,32
31,3,8,4,12,0,24,16
23,3,8,4,0,0,40,8
17,3,2,4,7,0,25,3
44,3,10,0,10,1,55,23
30,3,10,2,10,1,60,9
23,3,11,4,10,1,20,7
44,3,9,2,10,1,60,24
24,3,11,4,12,0,40,8
34,3,11,4,5,1,20,18
37,3,11,2,2,1,65,21
24,3,1,4,6,0,40,11
32,3,8,0,6,0,40,17
42,5,8,2,2,1,25,27
20,3,11,4,7,0,10,4
34,6,11,2,10,1,40,18
37,3,11,4,14,0,20,21
47,0,8,0,0,0,40,32
25,3,3,4,4,1,45,14
36,5,8,2,4,1,65,21
60,3,8,2,12,1,50,45
64,4,8,2,2,1,10,49
32,1,6,2,0,0,40,13
33,6,0,2,7,1,40,21
71,3,6,4,3,0,14,52
55,1,11,0,3,0,40,39
39,3,10,2,10,1,67,18
25,3,11,4,2,1,55,9
58,3,11,2,2,1,40,42
57,3,8,2,2,1,40,42
30,3,5,0,10,0,36,13
19,3,1,0,12,0,20,6
40,3,11,2,10,1,40,24
28,3,8,4,11,0,40,13
43,0,6,2,10,1,40,24
40,2,8,2,8,0,35,25
19,3,8,4,7,0,15,4
24,3,8,4,3,1,38,9
34,3,6,4,12,1,65,15
22,3,8,4,7,0,40,7
64,5,5,2,4,1,55,47
26,3,1,2,2,1,40,13
58,5,6,2,3,1,40,39
43,3,6,0,13,1,40,24
43,3,8,2,2,1,40,28
46,3,8,0,7,1,25,31
35,3,8,2,3,0,40,20
51,3,5,2,2,1,40,34
52,1,9,0,3,0,60,32
43,4,6,2,12,1,60,24
68,3,11,6,3,0,45,52
34,6,6,2,10,0,45,15
37,3,6,2,2,1,40,18
22,3,8,4,12,0,40,7
32,3,8,2,14,1,55,17
65,5,0,2,2,1,40,53
28,3,11,4,6,1,60,12
37,3,8,2,14,1,40,22
40,4,6,4,10,0,45,21
40,3,1,4,7,1,40,27
52,3,8,5,7,0,20,37
35,3,11,2,2,1,60,19
49,3,5,2,5,1,45,32
49,3,8,0,6,0,55,34
47,3,6,2,10,1,40,28
45,3,8,5,3,0,40,30
36,1,5,2,11,1,53,19
36,3,0,2,2,1,70,24
44,3,6,2,10,1,50,25
51,6,9,2,10,1,60,31
25,6,11,2,11,1,40,9
28,5,8,4,2,1,55,13
57,3,8,6,12,0,32,42
46,3,8,2,2,1,40,31
59,3,0,2,14,1,45,47
28,3,1,2,5,1,40,15
25,3,8,0,7,1,40,10
35,3,8,3,0,0,40,20
27,3,4,2,2,1,45,9
29,3,6,2,12,1,40,10
43,0,8,0,0,1,40,28
38,0,8,4,0,0,40,23
26,3,11,4,0,0,40,10
55,2,9,2,8,1,50,35
36,3,8,5,2,1,40,21
37,3,11,2,6,1,40,21
23,2,8,4,8,1,40,8
34,3,8,2,7,1,30,19
41,3,1,2,11,1,55,28
44,3,5,5,10,0,40,27
48,5,5,0,3,0,50,31
35,1,8,2,11,1,35,20
43,1,6,0,10,0,42,24
57,0,6,2,10,1,40,38
44,1,8,2,0,0,40,29
28,3,8,4,7,1,40,13
55,3,0,6,2,0,40,43
52,3,8,2,6,1,38,37
30,3,8,5,0,0,40,15
31,3,7,2,10,1,50,9
21,2,11,4,8,1,70,5
50,4,10,2,10,1,45,29
43,5,6,2,4,1,70,24
33,3,8,4,6,1,50,18
23,0,5,2,5,1,25,6
35,3,6,2,4,1,65,16
18,3,11,4,7,1,15,2
21,2,11,4,8,0,40,5
33,1,6,2,11,1,70,14
30,0,6,4,3,0,45,11
21,3,11,4,11,1,15,5
36,1,6,2,0,0,35,17
38,3,11,2,10,1,40,22
33,3,9,2,3,1,60,13
24,3,5,2,2,1,45,7
24,3,11,2,10,1,40,8
39,3,11,0,11,0,30,23
43,3,8,2,7,1,60,28
43,5,6,2,10,1,21,24
62,2,9,2,8,1,2,42
30,6,6,4,0,0,40,11
25,3,1,2,14,1,40,12
45,3,8,2,7,0,35,30
22,3,11,4,11,1,20,6
73,3,6,2,10,1,40,54
26,3,11,2,2,1,40,10
24,3,8,4,6,1,45,9
18,3,2,4,2,1,20,4
35,3,6,2,5,1,35,16
22,3,11,5,12,0,43,6
28,3,11,2,5,1,40,12
38,3,11,2,2,1,45,22
68,2,7,2,8,1,70,46
40,1,8,2,0,0,40,25
32,3,11,2,6,1,84,16
42,3,8,2,14,1,50,27
31,6,8,2,0,0,35,16
33,3,6,2,10,1,50,14
54,5,6,0,14,1,65,35
63,3,8,0,4,1,25,48
67,5,6,2,12,1,30,48
47,3,8,0,7,0,14,32
67,4,6,6,7,0,35,48
33,3,8,2,0,0,19,18
33,1,8,5,7,0,80,18
25,1,6,2,0,1,40,6
25,3,11,4,0,0,40,9
35,3,11,0,6,1,40,19
54,3,8,2,2,1,40,39
35,5,8,2,4,1,80,20
18,3,1,4,7,1,12,5
54,2,8,0,8,0,25,39
30,3,1,2,4,1,60,17
29,3,0,4,2,1,48,17
41,3,6,2,10,0,10,22
40,3,4,2,13,1,40,22
46,3,11,2,13,1,40,30
39,3,4,2,13,0,45,21
42,3,6,2,0,0,40,23
49,5,6,2,2,1,50,30
23,3,11,4,7,0,40,7
42,5,8,2,2,1,48,27
31,3,11,2,2,1,50,15
72,2,8,2,8,0,2,57
31,3,5,2,14,1,30,14
27,5,6,4,10,0,40,8
18,2,8,4,8,1,40,3
30,5,8,4,2,1,50,15
27,1,8,4,10,0,40,12
27,5,1,2,3,1,50,14
28,3,8,4,2,1,40,13
40,3,8,4,0,0,45,25
43,1,9,5,10,0,37,23
26,3,8,2,14,1,50,11
48,5,5,2,7,0,15,31
41,3,4,2,4,1,40,23
32,3,8,2,2,1,40,17
23,3,8,4,2,1,40,8
35,3,1,2,12,1,65,22
42,3,11,2,3,1,50,26
27,6,6,4,10,0,40,8
34,3,8,2,14,1,40,19
25,3,6,4,10,0,40,6
46,1,6,4,10,1,45,27
34,3,11,2,7,1,40,18
39,3,8,6,0,0,40,24
33,3,8,4,6,0,40,18
25,3,6,4,0,1,40,6
45,3,5,0,3,1,50,28
46,3,6,0,10,1,40,27
23,3,8,0,2,1,50,8
37,3,11,4,3,1,40,21
39,3,9,2,10,1,40,19
38,5,8,2,5,1,40,23
35,5,11,2,7,1,40,19
49,4,6,2,12,1,50,30
37,3,4,2,10,0,13,19
45,3,8,0,7,0,40,30
71,3,2,4,7,0,40,57
44,3,6,2,12,1,60,25
19,2,11,4,8,1,22,3
38,3,5,4,13,0,40,21
42,1,8,2,2,1,40,27
29,3,5,2,3,1,60,12
48,3,1,2,6,1,40,35
56,4,5,2,12,1,54,39
32,0,8,2,13,1,40,17
19,3,8,4,7,0,30,4
57,5,11,5,12,1,35,41
55,3,0,4,14,1,60,43
48,2,1,5,8,1,40,35
46,4,2,2,2,1,45,32
36,3,3,5,7,0,40,25
66,3,6,2,12,1,50,47
26,3,8,4,0,1,40,11
58,4,5,2,3,1,40,41
62,3,6,2,10,1,55,43
31,3,6,4,10,1,40,12
25,3,8,2,6,1,40,10
38,3,6,2,0,1,56,19
33,3,6,0,3,0,40,14
51,0,11,0,10,0,40,35
20,3,5,4,4,1,40,3
40,0,8,2,0,1,40,25
20,3,0,4,7,1,40,8
41,1,11,0,3,0,25,25
44,3,2,0,6,0,40,30
35,3,8,2,4,1,40,20
35,5,8,3,4,1,60,20
46,0,11,4,0,0,40,30
24,3,11,4,0,0,17,8
18,3,11,4,7,1,40,2
37,3,8,2,6,1,40,22
58,3,7,4,10,1,8,36
55,3,5,2,0,1,40,38
68,3,8,4,12,0,30,53
41,3,6,2,10,1,40,22
50,3,9,2,3,1,50,30
48,3,8,2,2,1,40,33
42,2,11,4,8,1,45,26
45,3,8,2,11,1,40,30
43,3,11,2,10,1,40,27
37,3,11,2,2,1,35,21
43,3,6,2,3,1,45,24
36,3,8,0,6,0,40,21
60,3,8,2,7,1,30,45
27,3,8,0,2,1,50,12
36,3,6,2,12,1,50,17
47,6,4,2,14,1,40,29
33,3,11,4,2,1,80,17
19,6,2,4,14,1,20,5
33,3,6,4,7,0,35,14
34,3,6,2,10,1,40,15
33,3,8,0,7,0,40,18
57,3,11,0,12,0,48,41
59,3,9,4,12,0,45,39
36,3,8,2,2,0,40,21
60,3,4,2,0,1,40,42
33,1,5,2,13,1,40,16
41,3,6,4,10,0,45,22
20,5,11,4,10,1,10,4
28,1,6,4,10,0,50,9
24,6,9,4,10,1,20,4
31,3,2,4,4,1,60,17
38,3,8,3,2,0,40,23
40,3,6,0,10,0,45,21
55,6,6,2,10,1,15,36
49,3,8,2,6,1,50,34
33,3,8,0,14,1,45,18
24,1,6,4,10,1,35,5
46,3,6,0,2,1,48,27
20,3,11,4,0,0,20,4
22,3,8,4,0,1,40,7
32,4,11,2,14,1,35,16
46,3,8,2,12,1,65,31
62,2,8,2,8,1,30,47
39,3,11,2,3,1,62,23
26,3,11,4,0,0,15,10
20,3,11,4,12,0,14,4
37,4,11,2,3,1,50,21
40,3,11,0,0,0,24,24
22,3,11,4,7,0,38,6
32,3,6,4,3,0,40,13
41,3,11,0,13,1,50,25
24,3,4,2,0,0,40,6
40,3,8,2,3,1,40,25
37,6,10,2,10,0,39,16
42,3,9,2,0,1,40,22
56,3,3,6,12,0,40,45
20,3,11,4,5,1,50,4
55,1,8,0,0,1,40,40
29,3,8,4,2,1,40,14
37,3,8,0,2,1,40,22
61,5,6,2,14,1,60,42
26,3,6,4,10,1,38,7
49,4,11,0,2,1,55,33
30,3,3,4,4,1,40,19
24,3,8,4,7,0,20,9
24,6,8,2,13,1,40,9
37,3,8,4,14,1,40,22
37,1,8,0,0,0,40,22
36,3,11,2,6,1,65,20
40,3,8,2,4,1,40,25
44,5,8,2,2,1,55,29
43,5,8,2,2,1,20,28
19,3,11,4,5,0,35,3
50,3,9,2,3,0,40,30
17,2,0,4,8,1,30,5
39,3,8,2,0,0,50,24
43,3,8,0,2,1,40,28
43,3,8,2,6,1,40,28
40,3,9,4,10,1,40,20
31,6,11,4,2,1,40,15
25,3,6,0,2,1,40,6
30,0,6,4,10,1,40,11
55,3,3,2,4,1,40,44
29,3,11,2,3,1,40,13
28,3,6,4,0,1,60,9
30,3,8,2,2,1,40,15
33,3,8,2,12,1,55,18
23,3,8,4,0,1,40,8
71,3,1,4,9,0,75,58
22,2,11,2,8,1,6,6
21,3,11,4,12,0,40,5
62,2,8,2,8,1,24,47
22,2,11,3,8,0,40,6
49,3,8,2,4,1,40,34
31,3,4,2,6,1,20,13
27,3,4,4,10,1,40,9
27,3,9,2,10,1,40,7
26,3,11,4,7,1,20,10
30,2,11,2,8,1,40,14
17,3,0,4,7,0,30,5
26,3,11,4,14,1,50,10
45,3,8,0,0,0,40,30
50,3,8,2,2,1,40,35
31,3,8,4,4,1,45,16
51,3,4,4,0,0,40,33
56,3,3,6,6,0,40,45
24,6,6,4,6,1,35,5
29,3,2,4,5,1,40,15
26,3,11,4,12,1,24,10
51,3,11,2,3,1,45,35
32,1,8,2,11,1,40,17
47,6,6,2,3,1,40,28
30,3,8,4,6,1,40,15
41,2,1,6,8,0,40,28
49,0,11,2,2,1,40,33
40,3,11,2,10,1,40,24
62,3,8,2,0,1,40,47
43,4,6,2,10,1,60,24
40,2,9,2,8,1,60,20
35,3,6,2,12,1,50,16
27,3,8,4,5,0,40,12
54,4,6,2,3,1,40,35
55,5,8,2,12,1,40,40
21,3,11,4,12,1,12,5
20,3,11,4,5,1,20,4
39,3,8,5,0,0,20,24
26,3,6,4,10,1,64,7
20,3,8,4,6,0,42,5
28,3,8,2,14,1,60,13
56,0,11,5,7,1,40,40
39,3,2,2,6,1,40,25
44,0,6,2,3,1,40,25
55,3,8,2,2,1,40,40
54,5,8,2,12,1,40,39
30,3,6,4,10,1,45,11
34,1,8,2,11,1,57,19
42,3,8,4,14,0,38,27
50,4,11,5,3,0,75,34
34,0,11,2,0,1,40,18
23,3,5,4,2,1,33,6
27,2,6,4,8,1,25,8
47,3,1,4,6,0,40,34
65,2,5,2,8,0,56,48
33,3,9,4,10,1,50,13
37,3,8,0,2,0,48,22
53,3,6,4,3,0,40,34
27,6,6,4,0,0,40,8
47,3,8,2,2,1,50,32
42,3,4,2,10,1,50,24
39,3,11,4,10,1,40,23
58,1,6,2,3,1,40,39
20,3,8,4,0,1,24,5
19,3,8,4,6,1,40,4
39,3,8,2,2,1,35,24
51,3,8,0,3,1,44,36
52,3,8,0,12,0,40,37
53,3,11,4,0,0,50,37
50,3,11,2,12,1,40,34
36,3,8,0,6,1,40,21
30,3,6,4,13,0,72,11
30,3,11,4,0,0,40,14
50,3,8,2,12,1,55,35
46,5,6,2,12,1,40,27
24,3,11,4,5,1,40,8
26,3,8,2,12,1,40,11
56,5,10,2,10,1,50,35
50,3,6,2,10,1,40,31
22,3,11,2,2,1,40,6
23,1,6,4,10,0,35,4
51,3,8,2,3,1,50,36
58,3,0,2,14,1,40,46
38,3,3,2,7,0,24,27
45,3,11,2,6,1,40,29
55,5,8,6,12,1,40,40
45,3,11,2,12,1,60,29
42,3,11,0,6,1,45,26
44,6,6,2,0,1,46,25
60,3,6,2,10,1,50,41
27,3,11,4,12,1,40,11
25,1,11,2,3,1,40,9
61,2,6,0,8,0,24,42
43,3,8,2,3,1,50,28
44,1,5,4,13,1,40,27
46,1,9,4,10,0,43,26
47,3,11,2,3,1,40,31
37,3,11,0,12,1,40,21
43,3,8,5,3,0,40,28
46,3,9,2,10,1,35,26
48,2,0,2,8,0,35,36
61,5,4,3,3,0,90,43
53,0,8,2,0,1,40,38
44,3,8,4,2,1,30,29
54,3,8,2,3,1,45,39
22,3,11,4,10,0,40,6
47,0,8,2,14,1,50,32
18,3,8,4,7,0,20,3
25,3,0,2,2,1,40,13
24,3,11,4,0,0,40,8
37,1,6,2,0,1,40,18
51,3,11,0,0,0,40,35
35,5,8,2,2,1,60,20
59,3,11,4,0,0,34,43
46,3,11,3,2,1,40,30
45,1,5,2,11,1,60,28
19,3,8,4,7,1,15,4
22,3,8,4,0,0,28,7
41,3,6,2,2,1,40,22
33,5,8,2,3,1,40,18
26,0,8,4,0,0,40,11
22,3,11,2,5,1,35,6
29,5,8,2,10,1,65,14
22,3,8,4,0,0,39,7
34,3,4,2,13,1,10,16
23,3,2,2,5,1,40,9
20,3,8,2,0,1,50,5
25,3,6,4,10,0,40,6
59,3,8,2,0,1,40,44
44,3,11,2,2,1,55,28
55,3,11,2,13,1,40,39
42,3,9,2,3,1,40,22
47,3,8,2,2,1,40,32
42,3,11,2,6,1,40,26
45,3,11,2,2,1,40,29
23,3,8,2,7,1,40,8
60,2,3,2,8,1,40,49
23,3,11,4,2,1,40,7
52,3,8,2,2,1,40,37
49,3,8,2,2,1,40,34
20,3,11,4,2,1,40,4
20,3,8,4,7,0,20,5
23,1,8,4,7,0,45,8
30,3,11,0,2,1,65,14
45,3,8,2,5,1,48,30
30,3,10,6,7,1,35,9
17,3,3,4,7,0,20,6
22,3,8,4,12,1,40,7
25,3,6,4,5,1,40,6
52,3,11,2,3,1,55,36
40,3,11,2,13,0,40,24
18,2,0,4,8,1,30,6
58,3,8,2,3,1,45,43
30,3,8,2,2,1,50,15
59,3,0,2,5,1,40,47
29,3,11,4,7,0,30,13
26,3,5,0,10,0,40,9
39,1,6,6,10,0,10,20
33,3,6,2,3,1,50,14
21,2,11,4,8,0,40,5
22,3,11,4,12,1,24,6
25,3,11,2,2,1,40,9
19,2,11,4,8,0,20,3
44,3,11,5,10,0,40,28
35,3,8,0,12,0,40,20
40,3,8,2,5,1,40,25
19,3,1,4,0,0,20,6
37,3,8,2,2,1,35,22
32,3,5,2,13,1,40,15
52,5,8,0,14,1,65,37
36,3,8,2,2,1,41,21
38,3,11,0,2,0,40,22
57,6,6,0,6,1,39,38
22,6,11,4,0,0,15,6
20,3,11,4,0,0,35,4
40,3,1,5,6,1,36,27
36,5,6,2,4,1,50,17
27,3,8,0,0,0,40,12
52,3,8,3,0,0,50,37
43,3,8,5,14,0,44,28
35,3,8,2,14,1,40,20
29,3,8,2,4,1,40,14
27,3,11,4,6,1,40,11
24,2,8,2,8,0,25,9
49,1,9,2,3,1,40,29
26,5,11,5,2,1,30,10
47,3,8,0,7,1,32,32
20,3,11,4,0,0,40,4
19,3,8,4,5,1,40,4
34,3,9,4,10,1,50,14
20,3,8,4,0,0,40,5
23,3,1,5,10,1,35,10
25,3,6,4,12,1,40,6
21,3,8,4,5,1,36,6
25,3,8,4,6,1,40,10
63,6,11,2,11,1,32,47
25,3,6,4,13,0,50,6
28,3,8,4,6,0,40,13
39,3,9,4,10,1,60,19
28,3,11,4,13,0,40,12
30,3,6,2,3,1,45,11
41,1,5,0,10,0,40,24
52,1,4,0,7,0,30,34
36,3,8,2,2,1,40,21
47,3,6,2,3,1,40,28
27,3,3,4,7,1,50,16
32,0,11,2,13,0,40,16
52,3,8,2,12,1,45,37
50,3,8,2,14,1,70,35
21,3,11,4,0,1,30,5
60,3,8,0,0,0,37,45
47,3,1,2,7,1,36,34
54,5,8,2,4,1,60,39
32,1,9,4,10,1,50,12
61,3,11,2,12,1,40,45
21,3,8,4,2,1,40,6
29,5,11,2,3,1,45,13
36,1,8,4,7,0,70,21
38,1,8,2,14,1,20,23
59,3,0,6,6,1,52,47
43,3,11,2,0,1,40,27
19,3,1,4,6,1,10,6
42,3,6,2,10,1,40,23
33,3,11,2,3,1,45,17
47,3,8,2,7,0,40,32
51,3,8,2,3,1,40,36
28,3,11,4,12,1,40,12
61,3,11,0,0,0,43,45
23,3,6,4,10,0,60,4
31,3,3,2,2,1,40,20
38,5,1,0,3,1,55,25
21,3,3,4,5,1,40,10
22,3,8,4,2,1,50,7
35,3,9,2,10,1,40,15
53,0,6,2,3,1,48,34
40,3,8,2,3,0,24,25
36,3,8,2,0,1,50,21
33,5,8,2,14,1,65,18
23,3,8,4,0,0,50,8
51,1,8,2,2,1,40,36
31,3,8,4,12,1,48,16
28,1,8,5,0,0,40,13
26,5,6,0,12,1,40,7
32,3,6,0,11,1,60,13
43,3,6,4,10,1,45,24
19,3,8,4,7,0,50,4
46,3,1,0,5,0,40,33
49,1,7,2,10,1,45,27
31,3,0,4,7,0,40,19
45,3,6,2,3,1,40,26
22,3,11,4,7,0,15,6
25,3,6,4,10,0,40,6
46,3,10,5,10,1,50,25
44,5,11,2,2,1,40,28
25,3,8,2,6,1,40,10
30,3,6,4,3,1,40,11
54,3,6,2,3,1,60,35
34,3,6,2,2,1,45,15
34,2,8,4,8,1,40,19
30,3,6,2,10,1,55,11
21,3,5,4,3,0,60,4
27,3,6,4,10,0,40,8
29,3,11,4,2,1,40,13
60,4,11,2,3,1,40,44
36,5,9,2,4,1,70,16
27,3,9,4,12,0,40,7
57,5,11,2,7,1,48,41
63,3,11,0,2,1,22,47
29,3,6,2,11,1,40,10
34,3,6,2,3,1,40,15
27,3,8,4,7,1,40,12
31,3,5,0,13,0,40,14
31,3,6,2,2,1,40,12
55,3,11,0,0,0,20,39
64,1,8,2,2,1,99,49
20,3,8,4,12,0,35,5
44,5,8,2,4,1,60,29
35,3,1,0,14,1,50,22
41,1,11,0,3,0,40,25
38,3,11,0,3,0,40,22
21,3,11,4,6,1,40,5
64,6,6,2,2,1,45,45
31,3,11,2,3,1,50,15
42,5,4,2,14,1,50,24
35,3,4,2,7,0,35,17
36,0,11,0,3,0,40,20
23,3,2,4,6,1,30,9
20,3,11,4,0,1,14,4
26,1,6,4,10,0,40,7
56,0,6,4,14,1,65,37
